Djibouti,22848.0,22848.0,23320.0,24698.0,26670.0,28798.0,31072.0,33526.0,36159.0,38998.0,42078.0,45389.0,48984.0,52894.0,57116.0,62001.0,63309.0,64748.0,66273.0,67877.0,69594.0,71498.0,73703.0,76354.0,79617.0,83636.0,88499.0,94200.0,100622.0,107584.0,114963.0,122868.0,131403.0,140461.0,149891.0,159667.0,169370.0,179212.0,190536.0,205157.0,224182.0,248619.0,277622.0,308213.0,336254.0,358960.0,374683.0,384743.0,392908.0,404589.0,423470.0,451068.0,485565.0,523266.0,558810.0,588356.0,610679.0,627063.0,639215.0,649878.0,661076.0,673202.0,685644.0,698256.0,710652.0,722562.0,734088.0,745459.0,756656.0,767644.0,778406.0,788941.0,799309.0,809639.0,820097.0,830802.0,841802.0,853069.0,864554.0,876174.0,887861.0
Dominica,19950.0,19950.0,20166.0,20786.0,21729.0,23075.0,24853.0,26589.0,27583.0,27386.0,29067.0,33458.0,36735.0,40686.0,45150.0,51101.0,51706.0,52298.0,52945.0,53690.0,54557.0,55545.0,56631.0,57775.0,58920.0,60016.0,61035.0,61984.0,62920.0,63921.0,65038.0,66305.0,67682.0,69042.0,70212.0,71076.0,71566.0,71737.0,71745.0,71811.0,72091.0,72648.0,73411.0,74239.0,74923.0,75313.0,75376.0,75168.0,74750.0,74215.0,73640.0,73025.0,72368.0,71743.0,71242.0,70928.0,70849.0,70978.0,71205.0,71372.0,71367.0,71146.0,70756.0,70295.0,69902.0,69679.0,69660.0,69806.0,70058.0,70325.0,70542.0,70690.0,70795.0,70881.0,70995.0,71167.0,71402.0,71685.0,72005.0,72341.0,72680.0
Dominican Republic,89000.0,89000.0,93078.0,105490.0,124412.0,150616.0,190922.0,246693.0,317340.0,407957.0,529755.0,704604.0,906435.0,1289191.0,1718123.0,2364650.0,2438412.0,2517258.0,2600801.0,2688701.0,2780660.0,2876431.0,2975809.0,3078629.0,3184754.0,3294039.0,3406299.0,3521276.0,3638628.0,3757962.0,3878952.0,4001377.0,4125107.0,4250026.0,4376056.0,4503114.0,4631114.0,4759935.0,4889437.0,5019471.0,5149934.0,5280727.0,5411867.0,5543520.0,5675930.0,5809271.0,5943591.0,6078816.0,6214857.0,6351572.0,6488857.0,6626544.0,6764623.0,6903314.0,7042940.0,7183646.0,7325622.0,7468551.0,7611463.0,7753052.0,7892420.0,8029114.0,8163474.0,8296375.0,8429116.0,8562623.0,8697127.0,8832286.0,8967759.0,9102997.0,9237565.0,9371333.0,9504336.0,9636491.0,9767737.0,9897983.0,10027140.0,10155036.0,10281408.0,10405943.0,10528391.0
East Germany,,,,,,,,,,,,,,,,18294218.0,18320272.0,18252710.0,18185397.0,18118333.0,18051516.0,17984945.0,17918620.0,17852540.0,17786703.0,17721109.0,17655756.0,17590645.0,17525774.0,17461142.0,17396749.0,17332593.0,17268673.0,17204990.0,17141541.0,17078326.0,17015344.0,16952595.0,16895223.0,16843194.0,16796475.0,16749886.0,16703426.0,16657095.0,16610892.0,16564817.0,16518870.0,16473051.0,16427359.0,16381793.0,16336354.0,16291041.0,16245853.0,16200791.0,16155854.0,16058937.0,15986175.0,15937542.0,15965115.0,15992736.0,16020405.0,16048122.0,16075886.0,16103699.0,16131560.0,16159469.0,16187426.0,16215432.0,16243486.0,16271572.0,16299724.0,16327924.0,16356172.0,16384470.0,,,,,,,
Ecuador,500000.0,500000.0,522656.0,591558.0,696472.0,807027.0,917213.0,1028649.0,1152573.0,1291183.0,1455093.0,1682404.0,1869330.0,2042719.0,2583081.0,3470162.0,3561154.0,3655012.0,3752131.0,3852857.0,3957482.0,4066240.0,4179314.0,4296835.0,4418892.0,4545548.0,4676858.0,4812892.0,4953735.0,5099470.0,5250120.0,5405692.0,5566057.0,5730908.0,5899842.0,6072520.0,6248831.0,6428707.0,6611916.0,6798205.0,6987393.0,7179399.0,7374235.0,7571953.0,7772652.0,7976449.0,8183194.0,8392935.0,8606214.0,8823746.0,9045977.0,9272905.0,9504132.0,9739179.0,9977380.0,10218085.0,10460988.0,10705670.0,10951200.0,11196476.0,11440576.0,11683480.0,11924991.0,12163887.0,12398691.0,12628596.0,12852753.0,13072056.0,13289600.0,13509645.0,13735232.0,13967490.0,14205479.0,14447600.0,14691310.0,14934692.0,15177280.0,15419493.0,15661312.0,15902916.0,16144363.0
Egypt,4243515.0,4218711.0,4318788.0,4662153.0,5172331.0,5738339.0,6335975.0,7040615.0,7900451.0,8912535.0,10065298.0,11359618.0,13103160.0,15293269.0,17849440.0,20897237.0,21383393.0,21904478.0,22458402.0,23043035.0,23656216.0,24295746.0,24959391.0,25644891.0,26349973.0,27072397.0,27810001.0,28560741.0,29322709.0,30094082.0,30872982.0,31660914.0,32456565.0,33252275.0,34038147.0,34808599.0,35561087.0,36302154.0,37046807.0,37815578.0,38624410.0,39478585.0,40377668.0,41324806.0,42321740.0,43369552.0,44465918.0,45610430.0,46807221.0,48061546.0,49373806.0,50748187.0,52173840.0,53617678.0,55035937.0,56397273.0,57689828.0,58922018.0,60108373.0,61272847.0,62434527.0,63595629.0,64754566.0,65922626.0,67112877.0,68334905.0,69599945.0,70908710.0,72247626.0,73596068.0,74942115.0,76274285.0,77605327.0,78976122.0,80442443.0,82040994.0,83787634.0,85660902.0,87613909.0,89579670.0,91508084.0
El Salvador,248000.0,248000.0,256823.0,283227.0,322461.0,369053.0,426145.0,494137.0,572093.0,662195.0,774733.0,947617.0,1171634.0,1446357.0,1785176.0,2199897.0,2236577.0,2278305.0,2324558.0,2374972.0,2429331.0,2487582.0,2549823.0,2616276.0,2687229.0,2762897.0,2843246.0,2927861.0,3015885.0,3106186.0,3197865.0,3290397.0,3383674.0,3477702.0,3572667.0,3668592.0,3765252.0,3862132.0,3958616.0,4053958.0,4147525.0,4239205.0,4328817.0,4415625.0,4498757.0,4577683.0,4652058.0,4722272.0,4789472.0,4855280.0,4920932.0,4986528.0,5051885.0,5117577.0,5184221.0,5252082.0,5321576.0,5392142.0,5461834.0,5528012.0,5588743.0,5643363.0,5692300.0,5736075.0,5775660.0,5811836.0,5844738.0,5874301.0,5900929.0,5925089.0,5947206.0,5967556.0,5986414.0,6004199.0,6021368.0,6038306.0,6055208.0,6072233.0,6089644.0,6107706.0,6126583.0
Equatorial Guinea,80377.0,80377.0,81084.0,83105.0,85909.0,88807.0,91867.0,95032.0,98300.0,101679.0,105183.0,108802.0,113669.0,157032.0,170989.0,225536.0,230057.0,232757.0,234512.0,235993.0,237676.0,239826.0,242509.0,245617.0,248905.0,252115.0,255100.0,257940.0,260990.0,264743.0,269427.0,275470.0,282445.0,288701.0,292014.0,290905.0,284915.0,274906.0,262399.0,249587.0,238240.0,228491.0,220352.0,215284.0,215014.0,220605.0,232934.0,251301.0,273199.0,295090.0,314407.0,330247.0,343290.0,354488.0,365451.0,377363.0,390381.0,404081.0,418409.0,433197.0,448332.0,463844.0,479836.0,496330.0,513347.0,530896.0,549007.0,567664.0,586772.0,606201.0,625866.0,645718.0,665798.0,686223.0,707155.0,728710.0,750918.0,773729.0,797082.0,820885.0,845060.0
Eritrea,205010.0,205010.0,212440.0,234703.0,267839.0,305654.0,348752.0,397927.0,453535.0,516854.0,589732.0,672417.0,767181.0,875495.0,999101.0,1142150.0,1162658.0,1184694.0,1208141.0,1232905.0,1258926.0,1286171.0,1314633.0,1344338.0,1375321.0,1407631.0,1441297.0,1476321.0,1512671.0,1550297.0,1589187.0,1629333.0,1670821.0,1713846.0,1758668.0,1805480.0,1854395.0,1905406.0,1958444.0,2013382.0,2070145.0,2128597.0,2188806.0,2251129.0,2316054.0,2383858.0,2453689.0,2525005.0,2598626.0,2675717.0,2756493.0,2843141.0,2933871.0,3020278.0,3091083.0,3139083.0,3160644.0,3160617.0,3150811.0,3147871.0,3164095.0,3202598.0,3260612.0,3337227.0,3429656.0,3535156.0,3655006.0,3788532.0,3928408.0,4064958.0,4191273.0,4304440.0,4406299.0,4500638.0,4593549.0,4689664.0,4789568.0,4892233.0,4998824.0,5110444.0,5227791.0
Eritrea and Ethiopia,,,,,,,,,,,,,,,,21589671.0,21936153.0,22304326.0,22686380.0,23082816.0,23494155.0,23920946.0,24363763.0,24822667.0,25297715.0,25788256.0,26294813.0,26817931.0,27358488.0,27916727.0,28492883.0,29082839.0,29690046.0,30319445.0,30968895.0,31635451.0,32322507.0,33041524.0,33798816.0,34587598.0,35423605.0,36273793.0,37059590.0,37701936.0,38193522.0,38825099.0,39667759.0,40765488.0,41826383.0,42739076.0,43606306.0,44634232.0,46000059.0,47628806.0,49388147.0,51388262.0,53511823.0,55510719.0,57239221.0,58815908.0,60489165.0,62205551.0,63916669.0,65637476.0,67346481.0,69029441.0,70692531.0,72376394.0,74116955.0,75890979.0,77722924.0,79564975.0,81418472.0,83282565.0,,,,,,,
Estonia,334136.0,334136.0,342427.0,366799.0,402035.0,440656.0,482924.0,529246.0,579703.0,634935.0,695838.0,762326.0,835438.0,915693.0,1003658.0,1100998.0,1113247.0,1125245.0,1136906.0,1148217.0,1159238.0,1170105.0,1181025.0,1192265.0,1204117.0,1216831.0,1230521.0,1245098.0,1260239.0,1275471.0,1290437.0,1305025.0,1319284.0,1333213.0,1346854.0,1360236.0,1373336.0,1386099.0,1398497.0,1410492.0,1422070.0,1433207.0,1443926.0,1454309.0,1464468.0,1474487.0,1483938.0,1492704.0,1501490.0,1511272.0,1522477.0,1536112.0,1551288.0,1564278.0,1570051.0,1565320.0,1548287.0,1520879.0,1488120.0,1457145.0,1433076.0,1417786.0,1409718.0,1406388.0,1403821.0,1399145.0,1391754.0,1382735.0,1372890.0,1363549.0,1355662.0,1349369.0,1344233.0,1339941.0,1336013.0,1332089.0,1328068.0,1324040.0,1320050.0,1316203.0,1312558.0
Ethiopia,2948990.0,2948990.0,3063453.0,3407854.0,3923805.0,4517871.0,5187597.0,5956559.0,6830859.0,7832385.0,8993179.0,10317724.0,11856154.0,13651181.0,15717976.0,18128034.0,18466918.0,18819634.0,19184239.0,19559974.0,19947265.0,20347793.0,20764427.0,21200998.0,21661944.0,22151218.0,22671131.0,23221331.0,23798378.0,24396965.0,25013551.0,25641176.0,26280771.0,26945459.0,27653622.0,28414999.0,29246170.0,30135007.0,31028728.0,31855294.0,32568539.0,33144537.0,33614153.0,34053431.0,34569428.0,35239974.0,36093319.0,37109517.0,38259376.0,39493503.0,40775997.0,42097111.0,43470219.0,44908705.0,46433604.0,48057094.0,49784987.0,51602776.0,53477944.0,55366517.0,57237226.0,59076414.0,60893264.0,62707547.0,64550161.0,66443603.0,68393128.0,70391170.0,72432290.0,74506974.0,76608431.0,78735675.0,80891968.0,83079608.0,85302099.0,87561814.0,89858696.0,92191211.0,94558374.0,96958732.0,99390750.0
Faeroe Islands,13537.0,13537.0,13773.0,14457.0,15428.0,16463.0,17580.0,18772.0,20040.0,21393.0,22843.0,24388.0,26036.0,27784.0,29649.0,31504.0,31287.0,31218.0,31292.0,31497.0,31818.0,32233.0,32715.0,33236.0,33762.0,34266.0,34730.0,35153.0,35550.0,35946.0,36363.0,36804.0,37258.0,37718.0,38164.0,38587.0,38983.0,39360.0,39731.0,40116.0,40529.0,40974.0,41447.0,41946.0,42468.0,43010.0,43559.0,44105.0,44661.0,45239.0,45840.0,46501.0,47194.0,47789.0,48105.0,48031.0,47494.0,46574.0,45501.0,44600.0,44099.0,44081.0,44467.0,45126.0,45852.0,46491.0,47012.0,47452.0,47812.0,48103.0,48337.0,48505.0,48599.0,48629.0,48613.0,48567.0,48492.0,48393.0,48292.0,48221.0,48199.0
Falkland Is (Malvinas),100.0,100.0,100.0,100.0,100.0,109.0,139.0,191.0,259.0,352.0,482.0,657.0,899.0,1227.0,1676.0,2261.0,2247.0,2235.0,2224.0,2213.0,2202.0,2191.0,2180.0,2168.0,2156.0,2144.0,2131.0,2117.0,2104.0,2089.0,2074.0,2058.0,2041.0,2024.0,2008.0,1991.0,1975.0,1960.0,1946.0,1932.0,1917.0,1903.0,1889.0,1877.0,1866.0,1856.0,1850.0,1846.0,1845.0,1849.0,1856.0,1867.0,1881.0,1905.0,1941.0,1993.0,2062.0,2144.0,2239.0,2338.0,2439.0,2541.0,2641.0,2737.0,2818.0,2881.0,2924.0,2947.0,2954.0,2951.0,2942.0,2927.0,2907.0,2885.0,2867.0,2856.0,2855.0,2863.0,2877.0,2891.0,2903.0
Fiji,130533.0,132682.0,134860.0,137074.0,138446.0,137063.0,133713.0,130491.0,126850.0,122056.0,121907.0,137826.0,155276.0,180533.0,220933.0,288993.0,296206.0,304813.0,314352.0,324480.0,334976.0,345746.0,356817.0,368320.0,380452.0,393383.0,407152.0,421576.0,436208.0,450452.0,463884.0,476329.0,487911.0,498887.0,509659.0,520529.0,531601.0,542811.0,554109.0,565386.0,576592.0,587523.0,598258.0,609348.0,621541.0,635256.0,650957.0,668196.0,685389.0,700366.0,711663.0,718548.0,721725.0,722918.0,724624.0,728626.0,735469.0,744534.0,755024.0,765666.0,775498.0,784479.0,792859.0,800314.0,806494.0,811223.0,814215.0,815691.0,816626.0,818355.0,821820.0,827390.0,834729.0,843206.0,851854.0,859952.0,867327.0,874158.0,880487.0,886450.0,892145.0
Finland,977662.0,1070625.0,1190807.0,1327905.0,1467238.0,1607810.0,1734254.0,1847468.0,2047577.0,2358344.0,2633389.0,2930441.0,3140763.0,3450505.0,3696232.0,4008299.0,4049689.0,4095130.0,4142353.0,4189559.0,4235423.0,4279108.0,4320250.0,4358901.0,4395427.0,4430228.0,4463432.0,4494623.0,4522727.0,4546343.0,4564690.0,4577033.0,4584264.0,4589226.0,4595807.0,4606740.0,4623389.0,4644847.0,4668813.0,4691818.0,4711459.0,4726803.0,4738949.0,4749940.0,4762758.0,4779454.0,4800899.0,4826135.0,4853196.0,4879222.0,4902219.0,4921293.0,4937259.0,4951886.0,4967776.0,4986705.0,5009381.0,5034898.0,5061465.0,5086499.0,5108176.0,5126021.0,5140755.0,5153229.0,5164780.0,5176482.0,5188446.0,5200632.0,5213800.0,5228842.0,5246368.0,5266600.0,5289333.0,5314170.0,5340485.0,5367693.0,5395816.0,5424644.0,5453061.0,5479660.0,5503457.0
France,29355111.0,30293172.0,31549988.0,33174810.0,34854476.0,36277905.0,37461341.0,38170355.0,39014053.0,40015501.0,40628638.0,41294572.0,39069937.0,41662571.0,40927546.0,41879607.0,42071027.0,42365756.0,42724452.0,43118110.0,43528065.0,43946534.0,44376073.0,44827950.0,45319442.0,45865699.0,46471083.0,47121575.0,47781535.0,48402900.0,48952283.0,49411342.0,49791771.0,50126895.0,50466183.0,50843830.0,51273975.0,51741044.0,52214014.0,52647616.0,53010727.0,53293030.0,53509578.0,53685486.0,53857610.0,54053224.0,54279038.0,54528408.0,54799049.0,55084677.0,55379923.0,55686610.0,56005443.0,56328053.0,56643349.0,56943299.0,57226524.0,57495252.0,57749881.0,57991973.0,58224051.0,58443318.0,58652709.0,58867465.0,59107738.0,59387183.0,59711914.0,60075783.0,60464857.0,60858654.0,61241700.0,61609991.0,61966193.0,62309529.0,62640901.0,62961136.0,63268405.0,63561798.0,63844529.0,64121249.0,64395345.0
French Guiana,9899.0,9899.0,10092.0,10656.0,11460.0,12324.0,13240.0,14223.0,15274.0,16402.0,17620.0,18924.0,20336.0,21870.0,23520.0,25479.0,26246.0,26895.0,27463.0,27985.0,28496.0,29030.0,29621.0,30300.0,31097.0,32034.0,33126.0,34376.0,35768.0,37282.0,38897.0,40619.0,42441.0,44310.0,46156.0,47929.0,49624.0,51266.0,52883.0,54520.0,56221.0,57996.0,59875.0,61935.0,64276.0,66975.0,70024.0,73417.0,77233.0,81561.0,86440.0,91942.0,97976.0,104227.0,110262.0,115782.0,120685.0,125083.0,129156.0,133187.0,137400.0,141776.0,146299.0,151200.0,156764.0,163162.0,170546.0,178785.0,187419.0,195808.0,203495.0,210301.0,216382.0,222038.0,227731.0,233795.0,240314.0,247176.0,254283.0,261466.0,268606.0
French Polynesia,62530.0,63322.0,64123.0,64933.0,64874.0,61061.0,53754.0,46425.0,40041.0,34531.0,30686.0,31912.0,34197.0,38808.0,47669.0,60268.0,62083.0,63869.0,65594.0,67249.0,68849.0,70433.0,72063.0,73822.0,75803.0,78083.0,80706.0,83654.0,86839.0,90132.0,93440.0,96730.0,100031.0,103385.0,106858.0,110496.0,114311.0,118279.0,122355.0,126483.0,130619.0,134743.0,138867.0,143033.0,147299.0,151702.0,156240.0,160883.0,165611.0,170397.0,175208.0,180069.0,184958.0,189742.0,194249.0,198370.0,202020.0,205269.0,208349.0,211584.0,215200.0,219282.0,223734.0,228380.0,232956.0,237267.0,241276.0,245032.0,248536.0,251811.0,254884.0,257731.0,260361.0,262877.0,265412.0,268065.0,270862.0,273775.0,276766.0,279781.0,282764.0
Gabon,158227.0,158227.0,161794.0,172241.0,187256.0,203580.0,221711.0,241457.0,262844.0,286111.0,311589.0,339240.0,369219.0,401405.0,436398.0,473300.0,475864.0,477711.0,479237.0,480768.0,482558.0,484780.0,487537.0,490867.0,494759.0,499189.0,504174.0,509806.0,516270.0,523793.0,532512.0,542562.0,553829.0,565878.0,578114.0,590119.0,601734.0,613129.0,624625.0,636702.0,649719.0,663774.0,678786.0,694734.0,711544.0,729165.0,747593.0,766867.0,787017.0,808088.0,830091.0,853039.0,876877.0,901473.0,926648.0,952269.0,978252.0,1004598.0,1031358.0,1058625.0,1086449.0,1114879.0,1143838.0,1173114.0,1202412.0,1231548.0,1260435.0,1289192.0,1318093.0,1347524.0,1377777.0,1408920.0,1440902.0,1473741.0,1507428.0,1541936.0,1577298.0,1613489.0,1650351.0,1687673.0,1725292.0
Gambia,103274.0,103274.0,105337.0,111354.0,119945.0,129198.0,139176.0,149924.0,161446.0,173847.0,187273.0,201692.0,217254.0,234015.0,252069.0,271372.0,272719.0,276771.0,283502.0,292713.0,304033.0,316906.0,330603.0,344265.0,356966.0,367929.0,376736.0,383525.0,389070.0,394552.0,400865.0,408182.0,416342.0,425509.0,435800.0,447283.0,460193.0,474538.0,489860.0,505512.0,521070.0,536409.0,551823.0,567828.0,585155.0,604371.0,625413.0,648202.0,673230.0,701097.0,732092.0,766598.0,804134.0,843060.0,881146.0,916811.0,949490.0,979701.0,1008296.0,1036627.0,1065746.0,1095839.0,1126786.0,1159001.0,1192920.0,1228863.0,1267103.0,1307674.0,1350345.0,1394727.0,1440542.0,1487731.0,1536424.0,1586749.0,1638899.0,1693002.0,1749099.0,1807108.0,1866878.0,1928201.0,1990924.0
Georgia,1072178.0,1072178.0,1098744.0,1176832.0,1289717.0,1413431.0,1548450.0,1696367.0,1857427.0,2033664.0,2227930.0,2439935.0,2673184.0,2929603.0,3210619.0,3527004.0,3584698.0,3646321.0,3710132.0,3774810.0,3839464.0,3903647.0,3967337.0,4030874.0,4094846.0,4159769.0,4225733.0,4292101.0,4357379.0,4419583.0,4477328.0,4529961.0,4577953.0,4622441.0,4665146.0,4707327.0,4749544.0,4791480.0,4832510.0,4871634.0,4908265.0,4942018.0,4973542.0,5004521.0,5037237.0,5073241.0,5111792.0,5151850.0,5194091.0,5239352.0,5287328.0,5340061.0,5394998.0,5441772.0,5466610.0,5460309.0,5418449.0,5345624.0,5252850.0,5156079.0,5067143.0,4989723.0,4921287.0,4859954.0,4801695.0,4743591.0,4685769.0,4629853.0,4575993.0,4524444.0,4475273.0,4429186.0,4385885.0,4343290.0,4298591.0,4250132.0,4196401.0,4138920.0,4082727.0,4034774.0,3999812.0
Germany,22886919.0,23882461.0,25507768.0,28016571.0,31016143.0,33663143.0,36383150.0,39702235.0,43577358.0,48211294.0,55293434.0,64064129.0,62277173.0,66439556.0,71244059.0,69786246.0,70111671.0,70421462.0,70720721.0,71015688.0,71313740.0,71623569.0,71955005.0,72318498.0,72724260.0,73179665.0,73686490.0,74238494.0,74820389.0,75410766.0,75990737.0,76558016.0,77106876.0,77611000.0,78038271.0,78366605.0,78584779.0,78700104.0,78732884.0,78713928.0,78667327.0,78604473.0,78524727.0,78426715.0,78305017.0,78159527.0,77990369.0,77812348.0,77657451.0,77566776.0,77570009.0,77671877.0,77864381.0,78146938.0,78514790.0,78958237.0,79483739.0,80075940.0,80675999.0,81206786.0,81612900.0,81870772.0,81993831.0,82010184.0,81965830.0,81895925.0,81809438.0,81699829.0,81569481.0,81417791.0,81246801.0,81055904.0,80854515.0,80665906.0,80519685.0,80435307.0,80424665.0,80477952.0,80565861.0,80646262.0,80688545.0
Ghana,2016034.0,2016034.0,1990667.0,1920723.0,1829118.0,1741881.0,1658980.0,1625206.0,1677747.0,1781078.0,1891249.0,2007947.0,2420362.0,3079535.0,3918230.0,4980878.0,5068433.0,5191221.0,5339179.0,5504255.0,5680406.0,5863686.0,6052159.0,6245642.0,6445283.0,6652285.0,6866545.0,7085463.0,7303432.0,7513286.0,7710547.0,7890992.0,8057442.0,8221021.0,8397346.0,8596977.0,8827273.0,9083575.0,9350111.0,9604280.0,9831409.0,10023471.0,10189889.0,10354490.0,10550770.0,10802025.0,11117608.0,11488112.0,11895130.0,12311166.0,12716238.0,13103975.0,13480381.0,13852597.0,14232493.0,14628260.0,15042736.0,15471527.0,15907244.0,16339344.0,16760991.0,17169214.0,17568583.0,17969006.0,18384426.0,18824994.0,19293804.0,19788181.0,20305396.0,20840493.0,21389514.0,21951891.0,22528041.0,23115919.0,23713164.0,24317734.0,24928503.0,25544565.0,26164432.0,26786598.0,27409893.0
Gibraltar,9873.0,9873.0,10021.0,10450.0,11054.0,11693.0,12368.0,13082.0,13834.0,14629.0,15474.0,16365.0,17310.0,18311.0,19369.0,20498.0,20644.0,20773.0,20879.0,20961.0,21022.0,21073.0,21127.0,21208.0,21336.0,21529.0,21797.0,22133.0,22510.0,22894.0,23256.0,23590.0,23901.0,24185.0,24438.0,24661.0,24844.0,24991.0,25121.0,25266.0,25443.0,25666.0,25922.0,26185.0,26409.0,26568.0,26651.0,26671.0,26650.0,26621.0,26611.0,26623.0,26653.0,26700.0,26760.0,26833.0,26924.0,27035.0,27146.0,27235.0,27285.0,27284.0,27246.0,27211.0,27233.0,27351.0,27580.0,27903.0,28290.0,28694.0,29080.0,29437.0,29770.0,30089.0,30407.0,30732.0,31067.0,31402.0,31720.0,31997.0,32217.0
Greece,2151155.0,2230659.0,2347727.0,2537857.0,2781619.0,3048571.0,3333279.0,3655056.0,4024333.0,4441125.0,4882706.0,5241874.0,5640215.0,6253203.0,7149235.0,7566002.0,7635277.0,7706022.0,7779457.0,7856029.0,7935409.0,8016443.0,8097202.0,8175140.0,8247359.0,8311386.0,8366020.0,8412059.0,8452617.0,8492232.0,8534252.0,8580600.0,8630672.0,8682351.0,8732308.0,8778676.0,8819206.0,8856097.0,8897126.0,8952862.0,9030080.0,9132531.0,9255749.0,9388188.0,9513594.0,9620274.0,9704947.0,9771250.0,9822999.0,9866725.0,9907831.0,9945576.0,9979755.0,10017036.0,10065859.0,10131737.0,10217782.0,10321044.0,10433351.0,10542970.0,10641169.0,10725634.0,10798190.0,10859311.0,10910741.0,10954032.0,10987715.0,11011490.0,11029587.0,11047739.0,11069662.0,11098212.0,11131302.0,11161755.0,11179425.0,11177509.0,11153047.0,11109662.0,11055164.0,11000777.0,10954617.0
Greenland,9584.0,9584.0,9757.0,10260.0,10975.0,11739.0,12549.0,13414.0,14335.0,15319.0,16375.0,17501.0,18711.0,20015.0,21409.0,22998.0,23470.0,23941.0,24469.0,25094.0,25845.0,26728.0,27734.0,28842.0,30021.0,31238.0,32474.0,33730.0,35038.0,36441.0,37963.0,39616.0,41360.0,43100.0,44703.0,46075.0,47190.0,48073.0,48740.0,49231.0,49582.0,49784.0,49848.0,49864.0,49947.0,50176.0,50587.0,51158.0,51834.0,52532.0,53189.0,53799.0,54371.0,54879.0,55296.0,55603.0,55786.0,55854.0,55845.0,55817.0,55809.0,55832.0,55876.0,55948.0,56049.0,56174.0,56334.0,56525.0,56717.0,56869.0,56953.0,56958.0,56896.0,56788.0,56663.0,56546.0,56441.0,56344.0,56265.0,56211.0,56186.0
Grenada,29409.0,29409.0,29699.0,30530.0,31686.0,32404.0,33575.0,37009.0,42734.0,51785.0,61605.0,66816.0,66462.0,68474.0,70899.0,76676.0,76626.0,77135.0,78103.0,79432.0,81028.0,82797.0,84647.0,86495.0,88256.0,89861.0,91260.0,92424.0,93354.0,94066.0,94579.0,94878.0,94962.0,94875.0,94682.0,94430.0,94180.0,93937.0,93629.0,93151.0,92453.0,91435.0,90187.0,89070.0,88571.0,89004.0,90575.0,93091.0,95981.0,98440.0,99907.0,100146.0,99381.0,98063.0,96871.0,96286.0,96455.0,97201.0,98302.0,99403.0,100253.0,100796.0,101125.0,101302.0,101441.0,101620.0,101849.0,102100.0,102371.0,102657.0,102951.0,103259.0,103587.0,103934.0,104298.0,104677.0,105070.0,105476.0,105902.0,106349.0,106825.0
Guadeloupe,80726.0,80726.0,82322.0,86973.0,93610.0,100754.0,108402.0,116631.0,125442.0,134914.0,145156.0,156142.0,168009.0,180831.0,194631.0,209999.0,213055.0,217248.0,222551.0,228874.0,236061.0,243886.0,252057.0,260232.0,268044.0,275169.0,281412.0,286768.0,291459.0,295840.0,300170.0,304506.0,308734.0,312730.0,316304.0,319329.0,321848.0,323947.0,325601.0,326784.0,327525.0,327755.0,327624.0,327653.0,328529.0,330729.0,334433.0,339465.0,345496.0,352020.0,358633.0,365293.0,372021.0,378554.0,384583.0,389907.0,394359.0,398014.0,401221.0,404480.0,408152.0,412324.0,416867.0,421653.0,426474.0,431157.0,435730.0,440202.0,444360.0,447936.0,450761.0,452714.0,453904.0,454680.0,455536.0,456822.0,458667.0,460965.0,463536.0,466100.0,468450.0
Guam,6053.0,8736.0,12337.0,17423.0,24605.0,29213.0,26866.0,20985.0,16326.0,12695.0,10583.0,12275.0,14473.0,19440.0,23307.0,59650.0,60261.0,60872.0,61471.0,62058.0,62645.0,63256.0,63925.0,64698.0,65623.0,66741.0,68073.0,69607.0,71289.0,73048.0,74827.0,76611.0,78409.0,80219.0,82042.0,83880.0,85728.0,87585.0,89463.0,91381.0,93354.0,95386.0,97476.0,99628.0,101846.0,104131.0,106486.0,108911.0,111405.0,113961.0,116576.0,119232.0,121924.0,124677.0,127525.0,130482.0,133553.0,136696.0,139820.0,142806.0,145562.0,148060.0,150306.0,152275.0,153951.0,155328.0,156417.0,157241.0,157823.0,158194.0,158401.0,158429.0,158332.0,158310.0,158621.0,159440.0,160858.0,162807.0,165121.0,167543.0,169885.0
Guatemala,458965.0,524190.0,594985.0,671855.0,756676.0,852410.0,963300.0,1077038.0,1181901.0,1284688.0,1401387.0,1552284.0,1723811.0,1918783.0,2374197.0,3146073.0,3237922.0,3330548.0,3424050.0,3518608.0,3614477.0,3711995.0,3811577.0,3913698.0,4018870.0,4127555.0,4240084.0,4356579.0,4476923.0,4600846.0,4728203.0,4858880.0,4993104.0,5131461.0,5274726.0,5423384.0,5577824.0,5737720.0,5901980.0,6069077.0,6237963.0,6408029.0,6579710.0,6754258.0,6933492.0,7118628.0,7310397.0,7508161.0,7710142.0,7913814.0,8117499.0,8320498.0,8523785.0,8729406.0,8940285.0,9158547.0,9385000.0,9619113.0,9860063.0,10106463.0,10357354.0,10612300.0,10871786.0,11136814.0,11408815.0,11688660.0,11976725.0,12272208.0,12573346.0,12877711.0,13183505.0,13490041.0,13797629.0,14106687.0,14418033.0,14732261.0,15049280.0,15368759.0,15690793.0,16015494.0,16342897.0
